0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.671781931626320272e-04,3.835887965812023737e-03,5.370243352136760961e-03,-7.677401401759542665e-03,-1.279566900293271914e-02,-7.677401401759542665e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-2.620297907234970039e-03,5.309798025050115750e-03,7.916620155942586182e-03,-7.663246192925048626e-03,-1.246510406457781127e-02,-8.101556655654486641e-03,-1.469932247772634260e-01,1.169135436819368212e-01,2.019837871493433967e-01,1.122819955007340947e-03,2.622108324577908031e-02,-3.364485742759894260e-02
-8.054021814599621881e-03,9.631602097053337114e-03,1.538311485184780045e-02,-7.621740241596785224e-03,-1.149582043177443946e-02,-9.345266128939660674e-03,-2.864483354633851619e-01,2.278315210212102093e-01,3.936094313679512346e-01,2.188059399501484856e-03,5.109749555587717734e-02,-6.556433755121846008e-02
-1.687989706297804773e-02,1.665141102325510061e-02,2.751077386658401860e-02,-7.554323060537584435e-03,-9.921434877914627956e-03,-1.136539538901558052e-02,-4.183653320583651247e-01,3.327539320178202198e-01,5.748769326558235138e-01,3.195718333482431943e-03,7.462923693029430150e-02,-9.575844037085853855e-02
-2.890947080009169737e-02,2.621933564508881903e-02,4.404064362688284856e-02,-7.462434162510273895e-03,-7.775564176390399249e-03,-1.411881000328275848e-02,-5.427442145622033420e-01,4.316807766717667416e-01,7.457862910129601230e-01,4.145796756950181558e-03,9.681630736903044931e-02,-1.242271658865191780e-01
-4.395429017366202923e-02,3.818548680398790168e-02,6.471377055947588608e-02,-7.347513060277684714e-03,-5.091825100593781045e-03,-1.756237553914170857e-02,-6.595849829748998694e-01,5.246120549830497470e-01,9.063375064393612845e-01,5.038294669904733701e-03,1.176587068720856000e-01,-1.509705140982003924e-01
-6.182590233141051911e-02,5.239997534138578911e-02,8.927120109109479285e-02,-7.210999266602647131e-03,-1.903834423916792376e-03,-2.165295756399295002e-02,-7.688876372964549288e-01,6.115477669516695691e-01,1.056530578935026998e+00,5.873212072346090974e-03,1.371564354394597951e-01,-1.759884850059021955e-01
-8.233585442105860464e-02,6.871291209871585592e-02,1.174539816484711230e-01,-7.054332294247990520e-03,1.754791080248535584e-03,-2.634742164523699165e-02,-8.706521775268678542e-01,6.924879125776256528e-01,1.196365508499956709e+00,6.650548964274249041e-03,1.553094930711529931e-01,-1.992810786096244902e-01
-1.052956935903277408e-01,8.697440791741155308e-02,1.490031586583365208e-01,-6.878951655976545121e-03,5.850434638510183805e-03,-3.160263335027434922e-02,-9.648786036661395338e-01,7.674324918609186641e-01,1.325842295134151527e+00,7.370305345689212237e-03,1.721178797671652494e-01,-2.208482949093674430e-01
-1.305169669869393756e-01,1.070345736389062552e-01,1.836597785474225475e-01,-6.686296864551140307e-03,1.034947947747611938e-02,-3.737545824650553156e-02,-1.051566915714269079e+00,8.363815048015480480e-01,1.444960938837610342e+00,8.032481216590977094e-03,1.875815955274964808e-01,-2.406901339051309152e-01
-1.578112217586150057e-01,1.287435201046334132e-01,2.211648877424608750e-01,-6.477807432734605450e-03,1.521830882375432847e-02,-4.362276190133106135e-02,-1.130717113671257046e+00,8.993349513995139155e-01,1.553721439610333599e+00,8.637076576979544479e-03,2.017006403521467428e-01,-2.588065955969149345e-01
-1.869900050530760860e-01,1.519513581560264504e-01,2.612595326701831477e-01,-6.254922873289772527e-03,2.042330590395279033e-02,-5.030140988215146131e-02,-1.202329197537103322e+00,9.562928316548164887e-01,1.652123797452321519e+00,9.184091426854916126e-03,2.144750142411160354e-01,-2.751976799847195565e-01
-2.178648640180440299e-01,1.765081986345187481e-01,3.036847597573208990e-01,-6.019082698979470042e-03,2.593085394467946336e-02,-5.736826775636721942e-02,-1.266403167311808131e+00,1.007255145567455878e+00,1.740168012363573879e+00,9.673525766217090302e-03,2.259047171944043864e-01,-2.898633870685447533e-01
-2.502473458012403063e-01,2.022641523815436881e-01,3.481816154306056621e-01,-5.771726422566528236e-03,3.170733617254233028e-02,-6.478020109137885840e-02,-1.322939022995370806e+00,1.052221893137431419e+00,1.817854084344090460e+00,1.010537959506606701e-02,2.359897492120117124e-01,-3.028037168483905250e-01
-2.839489975503863839e-01,2.290693302385347907e-01,3.944911461167692757e-01,-5.514293556813776483e-03,3.771913581414937378e-02,-7.249407545458691482e-02,-1.371936764587791791e+00,1.091193074364743554e+00,1.885182013393871481e+00,1.047965291340184624e-02,2.447301102939380413e-01,-3.140186693242567606e-01
-3.187813664132036484e-01,2.567738430469252986e-01,4.423543982425430787e-01,-5.248223614484045889e-03,4.393263609610854881e-02,-8.046675641339186280e-02,-1.413396392089071307e+00,1.124168689249392505e+00,1.942151799512916943e+00,1.079634572122442973e-02,2.521258004401834008e-01,-3.235082444961436821e-01
-3.545559995374137907e-01,2.852278016481489264e-01,4.915124182346590209e-01,-4.974956108340164093e-03,5.031422024502787971e-02,-8.865510953519428750e-02,-1.447317905499209134e+00,1.151148737791378052e+00,1.988763442701227291e+00,1.105545801853381749e-02,2.581768196507478463e-01,-3.312724423640511784e-01
-3.910844440707380021e-01,3.142813168836387505e-01,5.417062525198483858e-01,-4.695930551144963938e-03,5.683027148751527979e-02,-9.701600038739462140e-02,-1.473701304818205049e+00,1.172133219990699970e+00,2.025016942958801636e+00,1.125698980533000604e-02,2.628831679256312670e-01,-3.373112629279791386e-01
-4.281782471608978069e-01,3.437844995948283189e-01,5.926769475248429009e-01,-4.412586455661274797e-03,6.344717305017875952e-02,-1.055062945373933941e-01,-1.492546590046059274e+00,1.187122135847358484e+00,2.050912300285640644e+00,1.140094108161299885e-02,2.662448452648337183e-01,-3.416247061879277291e-01
-4.656489559556147850e-01,3.735874606231511241e-01,6.441655496763742939e-01,-4.126363334651925174e-03,7.013130815962628772e-02,-1.140828575525911631e-01,-1.503853761182771587e+00,1.196115485361353370e+00,2.066449514681743427e+00,1.148731184738279246e-02,2.682618516683551446e-01,-3.442127721438968391e-01
-5.033081176026101833e-01,4.035403108100404368e-01,6.959131054011739037e-01,-3.838700700879745312e-03,7.684906004246583322e-02,-1.227025550003884025e-01,-1.507622818228342654e+00,1.199113268532685295e+00,2.071628586147111317e+00,1.151610210263939206e-02,2.689341871361956571e-01,-3.450754607958865794e-01
-5.409672792496056370e-01,4.334931609969297495e-01,7.476606611259735136e-01,-3.551038067107566316e-03,8.356681192530537872e-02,-1.313222524481856279e-01,-1.503853761182772031e+00,1.196115485361353814e+00,2.066449514681743871e+00,1.148731184738279593e-02,2.682618516683552001e-01,-3.442127721438969501e-01
-5.784379880443226707e-01,4.632961220252526657e-01,7.991492632775051286e-01,-3.264814946098214959e-03,9.025094703475293467e-02,-1.398988154633834524e-01,-1.492546590046059052e+00,1.187122135847358262e+00,2.050912300285640200e+00,1.140094108161299712e-02,2.662448452648336628e-01,-3.416247061879276736e-01
-6.155317911344824200e-01,4.927993047364421786e-01,8.501199582824995327e-01,-2.981470850614525818e-03,9.686784859741640052e-02,-1.483891096133822252e-01,-1.473701304818204827e+00,1.172133219990699748e+00,2.025016942958801192e+00,1.125698980533000430e-02,2.628831679256312115e-01,-3.373112629279790831e-01
-6.520602356678067979e-01,5.218528199719321137e-01,9.003137925676890641e-01,-2.702445293419323928e-03,1.033838998399038284e-01,-1.567500004655825729e-01,-1.447317905499208912e+00,1.151148737791377830e+00,1.988763442701226847e+00,1.105545801853381575e-02,2.581768196507478463e-01,-3.312724423640511229e-01
-6.878348687920167182e-01,5.503067785731555750e-01,9.494718125598047287e-01,-2.429177787275444735e-03,1.097654839888231176e-01,-1.649383535873849282e-01,-1.413396392089071307e+00,1.124168689249392505e+00,1.942151799512916943e+00,1.079634572122442973e-02,2.521258004401834008e-01,-3.235082444961436821e-01
-7.226672376548340937e-01,5.780112913815461662e-01,9.973350646855786428e-01,-2.163107844945713273e-03,1.159789842707823204e-01,-1.729110345461899179e-01,-1.371936764587792013e+00,1.091193074364743776e+00,1.885182013393871703e+00,1.047965291340184797e-02,2.447301102939380968e-01,-3.140186693242568161e-01
-7.563688894039802824e-01,6.048164692385373797e-01,1.043644595371742367e+00,-1.905674979192960652e-03,1.219907839123893778e-01,-1.806249089093980020e-01,-1.322939022995370806e+00,1.052221893137431419e+00,1.817854084344090460e+00,1.010537959506606701e-02,2.359897492120117124e-01,-3.028037168483905250e-01
-7.887513711871764199e-01,6.305724229855621532e-01,1.088141451045027130e+00,-1.658318702780020581e-03,1.277672661402522170e-01,-1.880368422444096133e-01,-1.266403167311807687e+00,1.007255145567455434e+00,1.740168012363573213e+00,9.673525766217086833e-03,2.259047171944043031e-01,-2.898633870685446978e-01
-8.196262301521443083e-01,6.551292634640544232e-01,1.130566678132164604e+00,-1.422478528469718097e-03,1.332748141809788622e-01,-1.951037001186253506e-01,-1.202329197537103322e+00,9.562928316548164887e-01,1.652123797452321519e+00,9.184091426854916126e-03,2.144750142411160354e-01,-2.751976799847195565e-01
-8.488050134466054164e-01,6.783371015154474604e-01,1.170661323059887016e+00,-1.199593969024884306e-03,1.384798112611773380e-01,-2.017823480994457297e-01,-1.130717113671257046e+00,8.993349513995139155e-01,1.553721439610333599e+00,8.637076576979544479e-03,2.017006403521467428e-01,-2.588065955969149345e-01
-8.760992682182812130e-01,7.000460479811747572e-01,1.208166432254925482e+00,-9.911045372083485822e-04,1.433486406074555852e-01,-2.080296517542713219e-01,-1.051566915714268635e+00,8.363815048015477149e-01,1.444960938837609676e+00,8.032481216590973624e-03,1.875815955274964253e-01,-2.406901339051308042e-01
-9.013205416148927229e-01,7.201062137026694732e-01,1.242823052144011564e+00,-7.984497457829446351e-04,1.478476854464215173e-01,-2.138024766505024765e-01,-9.648786036661393117e-01,7.674324918609185531e-01,1.325842295134151305e+00,7.370305345689210502e-03,1.721178797671652216e-01,-2.208482949093674153e-01
-9.242803807841619701e-01,7.383677095213652120e-01,1.274372229153877045e+00,-6.230691075114983685e-04,1.519433290046831586e-01,-2.190576883555398480e-01,-8.706521775268669661e-01,6.924879125776249866e-01,1.196365508499955599e+00,6.650548964274242102e-03,1.553094930711528265e-01,-1.992810786096242959e-01
-9.447903328738099793e-01,7.546806462786952441e-01,1.302555009711253264e+00,-4.664021351568426246e-04,1.556019545088484779e-01,-2.237521524367838965e-01,-7.688876372964544847e-01,6.115477669516692361e-01,1.056530578935026332e+00,5.873212072346087505e-03,1.371564354394597396e-01,-1.759884850059020844e-01
-9.626619450315583304e-01,7.688951348160929511e-01,1.327112440242872005e+00,-3.298883414818059093e-04,1.587899451855254440e-01,-2.278427344616350825e-01,-6.595849829748998694e-01,5.246120549830497470e-01,9.063375064393612845e-01,5.038294669904733701e-03,1.176587068720856000e-01,-1.509705140982003924e-01
-9.777067644051286033e-01,7.808612859749920476e-01,1.347785567175464827e+00,-2.149672392492167280e-04,1.614736842613220535e-01,-2.312862999974940326e-01,-5.427442145622033420e-01,4.316807766717667416e-01,7.457862910129601230e-01,4.145796756950181558e-03,9.681630736903044931e-02,-1.242271658865191780e-01
-9.897363381422425999e-01,7.904292105968260262e-01,1.364315436935764181e+00,-1.230783412219044540e-04,1.636195549628463586e-01,-2.340397146117612903e-01,-4.183653320583648472e-01,3.327539320178199977e-01,5.748769326558231807e-01,3.195718333482429774e-03,7.462923693029425987e-02,-9.575844037085848304e-02
-9.985622133906207898e-01,7.974490195230276024e-01,1.376443095950500073e+00,-5.566116016270453160e-05,1.651939405167061059e-01,-2.360598438718371495e-01,-2.864483354633843293e-01,2.278315210212095987e-01,3.936094313679501244e-01,2.188059399501478784e-03,5.109749555587703856e-02,-6.556433755121827966e-02
-1.003995937297985419e+00,8.017708235950308238e-01,1.383909590646405396e+00,-1.415520883444199712e-05,1.661632241495094864e-01,-2.373035533451223478e-01,-1.469932247772627321e-01,1.169135436819362661e-01,2.019837871493424253e-01,1.122819955007335526e-03,2.622108324577895541e-02,-3.364485742759878301e-02
-1.005849057012057735e+00,8.032447336542688499e-01,1.386455967450211046e+00,5.204170427930421283e-17,1.664937890878643856e-01,-2.377277085990172623e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-9.996325346905980958e-01,8.155098873316237729e-01,1.384755735658120379e+00,-7.677401401759542665e-03,1.356340914310849577e-01,-2.226446406510262932e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.002740795851327915e+00,8.665225004077594662e-01,1.382792743166667115e+00,-3.838700700879751817e-03,9.673185873216039177e-02,-2.301861746250217777e-01,-9.324783482189458184e-03,1.530378392284072464e-01,-5.888977474360124198e-03,1.151610210263937298e-02,-1.167066980967736978e-01,-2.262460192198645359e-02
-1.005849057012057735e+00,9.175351134838952705e-01,1.380829750675213630e+00,3.903127820947815962e-17,5.782962603323582584e-02,-2.377277085990172623e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.005769956235897489e+00,8.508000612170940613e-01,1.377083958726495361e+00,1.279566900293271914e-02,1.305158238299117812e-01,-2.328811758533722021e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.005849057012057735e+00,9.175351134838952705e-01,1.380829750675213630e+00,3.989863994746656317e-17,5.782962603323582584e-02,-2.377277085990172623e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.004235600849572752e+00,8.860902351025643497e-01,1.369412181794872119e+00,1.279566900293271914e-02,1.049244858240472311e-01,-2.431177110557185550e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.005849057012057735e+00,8.032447336542688499e-01,1.386455967450211046e+00,5.204170427930421283e-17,1.664937890878643856e-01,-2.377277085990172623e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.004235600849572752e+00,8.814871689435896940e-01,1.369412181794872119e+00,1.279566900293271914e-02,1.100427534252199635e-01,-2.431177110557185550e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-1.002384041460506303e+00,8.798619269758499728e-01,1.366887328084687825e+00,1.277207698820856212e-02,1.098398620985922142e-01,-2.426694627759595768e-01,1.468694566242500221e-01,-1.289174984580000183e-01,-2.002765315875000840e-01,-1.871366591678846501e-03,-1.609375268843842022e-02,3.555596524189890556e-02
-9.969548927434133123e-01,8.750963869687486962e-01,1.359483943476859302e+00,1.270290040266145934e-02,1.092449434628871147e-01,-2.413551076505645876e-01,2.862071462421282853e-01,-2.512238431489230983e-01,-3.902824718115385783e-01,-3.646765665835700974e-03,-3.136218472618769459e-02,6.928854765087992529e-02
-9.881364488734530882e-01,8.673558277664628058e-01,1.347458792755473089e+00,1.259053843422946149e-02,1.082786305343719085e-01,-2.392202302503565470e-01,4.180130688536347061e-01,-3.669190340727692679e-01,-5.700178206721155938e-01,-5.326197222470563201e-03,-4.580529611324781619e-02,1.011977472269430522e-01
-9.761170040257847180e-01,8.568055282131691319e-01,1.331068640704615724e+00,1.243739027085061580e-02,1.069615563293137978e-01,-2.363104151461584146e-01,5.422872244587693125e-01,-4.760030712295384436e-01,-7.394825781692310196e-01,-6.909661261583432967e-03,-5.942308684961878501e-02,1.312835639700882795e-01
-9.610848523755676220e-01,8.436107671530448382e-01,1.310570252108373746e+00,1.224585510046297294e-02,1.053143538639800397e-01,-2.326712469087931223e-01,6.590296130575321598e-01,-5.784759546192307367e-01,-8.986767443028848001e-01,-8.397157783174310705e-03,-7.221555693530060105e-02,1.595459978803155932e-01
-9.432282880979612205e-01,8.279368234302666441e-01,1.286220391750833691e+00,1.201833211100458362e-02,1.033576561546378503e-01,-2.283483101090836298e-01,7.682402346499233037e-01,-6.743376842418462580e-01,-1.047600319073077380e+00,-9.788686787243197282e-03,-8.418270637029329206e-02,1.859850489576250765e-01
-9.227356053681246006e-01,8.099489758890114910e-01,1.258275824416082100e+00,1.175722049041349679e-02,1.011120962175544591e-01,-2.233871893178528689e-01,8.699190892359424110e-01,-7.635882600973845635e-01,-1.186253302479807870e+00,-1.108424827379008923e-02,-9.532453515459679561e-02,2.106007172020165630e-01
-8.997950983612171827e-01,7.898125033734563205e-01,1.226993314888205511e+00,1.146491942662776140e-02,9.859830706899708197e-02,-2.178334691059237715e-01,9.640661768155900369e-01,-8.462276821858463194e-01,-1.314635694523077492e+00,-1.228384224281499348e-02,-1.056410432882111811e-01,2.333930026134902747e-01
-8.745950612523982759e-01,7.676926847277781851e-01,1.192629627951290239e+00,1.114382810758542987e-02,9.583692172523297637e-02,-2.117327340441193251e-01,1.050681497388865626e+00,-9.222559505072308594e-01,-1.432747495202885135e+00,-1.338746869431790137e-02,-1.151322307711364068e-01,2.543619051920460450e-01
-8.473237882168269675e-01,7.437547987961538043e-01,1.155441528389423267e+00,1.079634572122455116e-02,9.284857320252934421e-02,-2.051305687032624614e-01,1.129765050955769290e+00,-9.916730650615384057e-01,-1.540588704519231023e+00,-1.439512762829881637e-02,-1.237980976033724589e-01,2.735074249376838740e-01
-8.181695734296627887e-01,7.181641244227601195e-01,1.115685780986690911e+00,1.042487145548317076e-02,8.965389451715341518e-02,-1.980725576541761124e-01,1.201316837516301472e+00,-1.054479025848769291e+00,-1.638159322472115820e+00,-1.530681904475774194e-02,-1.316386437849193791e-01,2.908295618504038726e-01
-7.873207110660649377e-01,6.910859404517742943e-01,1.073619150527179711e+00,1.003180449829934456e-02,8.627351868537244672e-02,-1.906042854676832377e-01,1.265336857070461951e+00,-1.110673832868923183e+00,-1.725459349061539083e+00,-1.612254294369467808e-02,-1.386538693157771673e-01,3.063283159302059855e-01
-7.549654953011928349e-01,6.626855257273730482e-01,1.029498401794976203e+00,9.619544037611121520e-03,8.272807872345364077e-02,-1.827713367146067969e-01,1.321825109618250282e+00,-1.160257486122000081e+00,-1.802488784287500589e+00,-1.684229932510961786e-02,-1.448437741959457958e-01,3.200036871770901570e-01
-7.212922203102055674e-01,6.331281590937332115e-01,9.835802995741668164e-01,9.190489261356547118e-03,7.903820764766422702e-02,-1.746192959657696941e-01,1.370781595159666688e+00,-1.203229985607999986e+00,-1.869247628150000340e+00,-1.746608818900256474e-02,-1.502083584254252369e-01,3.318556755910564426e-01
-6.864891802682626665e-01,6.025791193950320590e-01,9.361216086488384214e-01,8.747039357473677251e-03,7.522453847427146290e-02,-1.661937477919949724e-01,1.412206313694711612e+00,-1.239591331326923118e+00,-1.925735880649039000e+00,-1.799390953537352220e-02,-1.547476220042155737e-01,3.418842811721048425e-01
-6.507446693505229973e-01,5.712036854754460879e-01,8.873790938030770015e-01,8.291593513900553936e-03,7.130770421954252258e-02,-1.575402767641054247e-01,1.446099265223384833e+00,-1.269341523278769257e+00,-1.971953541784616126e+00,-1.842576336422248676e-02,-1.584615649323167785e-01,3.500895039202354120e-01
-6.142469817321463132e-01,5.391671361791524619e-01,8.376095198209696502e-01,7.826550918575234800e-03,6.730833789974469128e-02,-1.487044674529241495e-01,1.472460449745686129e+00,-1.292480561463538402e+00,-2.007900611556731274e+00,-1.876164967554945842e-02,-1.613501872097287682e-01,3.564713438354479846e-01
-5.771844115882919235e-01,5.066347503503281224e-01,7.870696514866026838e-01,7.354310759435766197e-03,6.324707253114517091e-02,-1.397319044292740509e-01,1.491289867261615720e+00,-1.309008445881230775e+00,-2.033577089965385110e+00,-1.900156846935444066e-02,-1.634134888364516536e-01,3.610298009177427270e-01
-5.397452530941186932e-01,4.737718068331499000e-01,7.360162535840626408e-01,6.877272224420196214e-03,5.914454113001118424e-02,-1.306681722639780052e-01,1.502587517771173165e+00,-1.318925176531845933e+00,-2.048982977010577411e+00,-1.914551974563742653e-02,-1.646514698124853515e-01,3.637648751671195280e-01
-5.021178004247863758e-01,4.407435844717948470e-01,6.847060908974360594e-01,6.397834501466578144e-03,5.502137671260998175e-02,-1.215588555278590555e-01,1.506353401274359127e+00,-1.322230753415384541e+00,-2.054118272692308178e+00,-1.919350350439842298e-02,-1.650641301378299453e-01,3.646765665835784986e-01
-4.644903477554540583e-01,4.077153621104397940e-01,6.333959282108094779e-01,5.918396778512960074e-03,5.089821229520877927e-02,-1.124495387917401057e-01,1.502587517771173609e+00,-1.318925176531846377e+00,-2.048982977010577855e+00,-1.914551974563743000e-02,-1.646514698124854070e-01,3.637648751671196390e-01
